Relatív rang,Eredeti rang,Domain,Üzemeltető,Forrás (üzemeltető),Ellenőrzés dátuma (üzemeltető),Adószám,Forrás (adószám),Ellenőrzés dátuma (adószám),Statisztikai számjel,Ellenőrzés dátuma (számjel),Szakágazat kódja,Szakágazat megnevezése,Alágazat kódja,Alágazat megnevezése,Ágazat kódja,Ágazat megnevezése,Nemzetgazdasági ág kódja,Nemzetgazdasági ág megnevezése,Gazdálkodási forma kódja,Gazdálkodási forma megnevezése,Gazdálkodási forma csoportjának kódja,Gazdálkodási forma csoportjának megnevezése,Gazdálkodási forma főcsoportjának kódja,Gazdálkodási forma főcsoportjának megnevezése,Székhely szerinti vármegye kódja,Székhely szerinti vármegye megnevezése,Statisztikai régió kódja,Statisztikai régió neve,Statisztikai nagyrégió kódja,Statisztikai nagyrégió neve,Alapítás éve,Létszám,Nettó árbevétel,Lineáris trend meredeksége,Lineáris trend meredeksége (normalizált),Átlagos akadálymentességi hibaszám,Akadálymentességi hibaszám mediánja,Szórás,Relatív szórás,Minimum érték,Maximum érték,Terjedelem
630,306482,aranyoldalak.hu,MTT MEDIA,https://aranyoldalak.hu/,2026-01-06,24753283-2-13,https://ceginfo.hu//ceg-adatlap/mtt-media-kft-1309166814.html,2026-01-06,24753283 6391 113 13,2026-01-06,63.91,Internetes keresőportállal kapcsolatos tevékenységek,63.9,Internetes keresőportállal kapcsolatos tevékenységek és egyéb információs szolgáltatás,63,"Számítástechnikai infrastruktúra, adatfeldolgozás, tárhelyszolgáltatás és egyéb információs szolgáltatási tevékenységek",K,"TÁVKÖZLÉS, SZÁMÍTÓGÉPES PROGRAMOZÁS, INFORMÁCIÓTECHNOLÓGIAI SZAKTANÁCSADÁS, SZÁMÍTÁSTECHNIKAI INFRASTRUKTÚRA ÉS EGYÉB INFORMÁCIÓS SZOLGÁLTATÁSOK",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,13,Pest,12,Pest,1,Közép-Magyarország,,,,-7.436022514071294,-0.058253212017793175,127.65,72,167.8965722531553,1.3152884626177461,72,625,553
631,307325,gpszone.hu,DT-ZONE,https://gpszone.hu/kapcsolat,2026-01-06,23356209-2-41,https://gpszone.hu/kapcsolat,2026-01-06,23356209 4740 113 01,2026-01-06,47.40,"Információs, híradástechnikai termék kiskereskedelme",47.4,"Információs, híradástechnikai termék kiskereskedelme",47,Kiskereskedelem,G,KERESKEDELEM,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0.0674484052532833,0.001325767179425749,50.875,51,1.136515141415488,0.02233936395902679,48,53,5
632,307814,laserberles.hu,RBA Info Hungary,https://laserberles.hu/,2026-01-06,27973356-2-43,https://ceginfo.hu//ceg-adatlap/rba-info-hungary-kft-0109359753.html,2026-01-06,27973356 6220 113 01,2026-01-06,62.20,"Információtechnológiai szaktanácsadás és számítástechnikai eszközök, rendszerek üzemeltetése",62.2,"Információtechnológiai szaktanácsadás és számítástechnikai eszközök, rendszerek üzemeltetése",62,Információtechnológiai szolgáltatás,K,"TÁVKÖZLÉS, SZÁMÍTÓGÉPES PROGRAMOZÁS, INFORMÁCIÓTECHNOLÓGIAI SZAKTANÁCSADÁS, SZÁMÍTÁSTECHNIKAI INFRASTRUKTÚRA ÉS EGYÉB INFORMÁCIÓS SZOLGÁLTATÁSOK",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0.42363977485928705,0.004447661678312738,95.25,90,5.904148910636855,0.06198581533477013,90,103,13
633,307947,kaposvarmost.hu,Zselici Forrás Szolgáltató,https://kaposvarmost.hu/impresszum,2026-01-06,14004344-2-14,https://kaposvarmost.hu/impresszum,2026-01-06,14004344 5813 113 14,2026-01-06,58.13,"Folyóirat, időszaki kiadvány kiadása",58.1,"Könyv-, napilapkiadás, egyéb kiadói tevékenység (kivéve: szoftverkiadás)",58,Kiadói tevékenység,J,"KIADÓI TEVÉKENYSÉG, MŰSORSZOLGÁLTATÁS, TARTALOMSZOLGÁLTATÁS ÉS -TERJESZTÉS",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,14,Somogy,40,Dél-Dunántúl,2,Dunántúl,,,,0.018105065666041274,0.0004075422772321116,44.425,44,0.549475274168981,0.012368604933460462,44,46,2
634,308076,evangelikus.hu,Magyarországi Evangélikus Egyház,https://evangelikus.hu/impresszum,2026-01-06,19719483-2-42,https://ceginfo.hu//ceg-adatlap/magyarorszagi-evangelikus-egyhaz-0199020028.html,2026-01-06,19719483 9491 551 01,2026-01-06,94.91,Egyházi tevékenység,94.9,"Egyéb közösségi, társadalmi tevékenység",94,Érdekképviselet,T,EGYÉB SZOLGÁLTATÁS,551,Bevett egyház,55,Egyházi jogi személy,5,Jogi személyiségű nonprofit szervezet,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0.007692307692307693,0.0000754887899147707,101.9,102,0.44144285572630454,0.004332118309384735,101,103,2
635,308385,idrinks.hu,RiMiKer Plus,https://idrinks.hu/vasarlasi_feltetelek,2026-01-06,23783122-2-43,https://idrinks.hu/vasarlasi_feltetelek,2026-01-06,23783122 4634 113 01,2026-01-06,46.34,Ital nagykereskedelme,46.3,"Élelmiszer, ital, dohányáru nagykereskedelme",46,Nagykereskedelem,G,KERESKEDELEM,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,-0.09024390243902439,-0.0015053194735450178,59.95,60,4.119683831533055,0.06871866274450467,56,79,23
636,308819,richter.hu,Richter Gedeon,https://www.gedeonrichter.com/hu-hu/kapcsolat/impresszum,2026-01-06,10484878-2-44,https://ceginfo.hu//ceg-adatlap/richter-gedeon-vegyeszeti-gyar-nyilvanosan-mukoedo-rt-0110040944.html,2026-01-06,10484878 2120 114 01,2026-01-06,21.20,Gyógyszerkészítmény gyártása,21.2,Gyógyszerkészítmény gyártása,21,Gyógyszergyártás,C,FELDOLGOZÓIPAR,114,Részvénytársaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0.03517823639774859,0.0011975569837531798,29.375,29,0.4902903378454601,0.016690734905377366,29,30,1
641,310701,ekreta.hu,ELMS Informatikai,https://tudasbazis.ekreta.hu/pages/viewpage.action?pageId=4064926,2026-01-06,22777375-2-43,https://ceginfo.hu//ceg-adatlap/elms-informatikai-zrt-0110140408.html,2025-12-21,22777375 5829 114 01,2025-12-21,58.29,Egyéb szoftverkiadás,58.2,Szoftverkiadás,58,Kiadói tevékenység,J,"KIADÓI TEVÉKENYSÉG, MŰSORSZOLGÁLTATÁS, TARTALOMSZOLGÁLTATÁS ÉS -TERJESZTÉS",114,Részvénytársaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0,0,20,20,0,0,20,20,0
643,310833,maxer.hu,MAXER Hosting,https://maxer.hu/,2026-01-06,13670452-2-08,https://ceginfo.hu//ceg-adatlap/wws-world-wide-solutions-kft-0809013763.html,2026-01-06,13670452 6290 113 08,2026-01-06,62.90,Egyéb információtechnológiai szolgáltatás,62.9,Egyéb információtechnológiai szolgáltatás,62,Információtechnológiai szolgáltatás,K,"TÁVKÖZLÉS, SZÁMÍTÓGÉPES PROGRAMOZÁS, INFORMÁCIÓTECHNOLÓGIAI SZAKTANÁCSADÁS, SZÁMÍTÁSTECHNIKAI INFRASTRUKTÚRA ÉS EGYÉB INFORMÁCIÓS SZOLGÁLTATÁSOK",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,08,Győr-Moson-Sopron,30,Nyugat-Dunántúl,2,Dunántúl,,,,0,0,9,9,0,0,9,9,0
644,311270,szelidmotorosok.hu,Mihály József Zsolt,https://szelidmotorosok.hu/adatvedelem,2026-01-06,48103424-1-30,https://szelidmotorosok.hu/adatvedelem,2026-01-06,48103424 8553 231 10,2026-01-06,85.53,Járművezető-képzés,85.5,Egyéb oktatás,85,Oktatás,Q,OKTATÁS,231,Egyéni vállalkozó,23,Önálló vállalkozó,2,Jogi személyiség nélküli vállalkozás,10,Heves,50,Észak-Magyarország,3,Alföld és Észak,,,,0,0,18,18,0,0,18,18,0
645,311447,utazzitthon.hu,Utazzitthon.hu,https://utazzitthon.hu/,2026-01-06,14190551-2-13,https://ceginfo.hu//ceg-adatlap/utazzitthon-hu-idegenforgalmi-kft-1309207341.html,2026-01-06,14190551 7911 113 13,2026-01-06,79.11,Utazásközvetítés,79.1,"Utazásközvetítés, utazásszervezés",79,"Utazásközvetítés, utazásszervezés, egyéb foglalás",O,ADMINISZTRATÍV ÉS SZOLGÁLTATÁST TÁMOGATÓ TEVÉKENYSÉG,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,13,Pest,12,Pest,1,Közép-Magyarország,,,,-0.22664165103189493,-0.0038091033786872047,59.5,61,4.651991577918606,0.07818473240199338,48,64,16
646,312259,109.hu,Eri-Car 97,https://109.hu/,2026-01-06,11500030-2-16,https://ceginfo.hu//ceg-adatlap/eri-car-97-kereskedelmi-kft-1609004264.html,2026-01-06,11500030 7311 113 16,2026-01-06,73.11,Reklámügynöki tevékenység,73.1,Reklám,73,"Reklám, piackutatás, PR-tevékenység",N,"SZAKMAI, TUDOMÁNYOS, MŰSZAKI TEVÉKENYSÉG",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,16,Jász-Nagykun-Szolnok,60,Észak-Alföld,3,Alföld és Észak,,,,0,0,29,29,0,0,29,29,0
648,312417,ecofamily.hu,NAPCSILLAG,https://ecofamily.hu/impresszum,2026-01-06,13237912-2-19,https://ecofamily.hu/impresszum,2026-01-06,13237912 4712 113 19,2026-01-06,47.12,Iparcikk jellegű vegyes kiskereskedelem,47.1,Vegyes termékkörű kiskereskedelem,47,Kiskereskedelem,G,KERESKEDELEM,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,19,Veszprém,20,Közép-Dunántúl,2,Dunántúl,,,,-12.760037523452157,-0.04518426885075123,282.4,347.5,166.5414093420643,0.5897358687750153,70,520,450
649,312546,hungexpo.hu,HUNGEXPO Budapest Kongresszusi és Kiállítási Központ,https://hungexpo.hu/adatkezelesi-tajekoztato/,2026-01-06,10478701-2-42,https://ceginfo.hu//ceg-adatlap/hungexpo-budapest-kongresszusi-es-kiallitasi-koezpont-zrt-0110041503.html,2026-01-06,10478701 8230 114 01,2026-01-06,82.30,"Konferencia, kereskedelmi bemutató szervezése",82.3,"Konferencia, kereskedelmi bemutató szervezése",82,"Adminisztratív, irodai és egyéb üzletmenetet támogató szolgáltatás",O,ADMINISZTRATÍV ÉS SZOLGÁLTATÁST TÁMOGATÓ TEVÉKENYSÉG,114,Részvénytársaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0.13414634146341464,0.004376715871563394,30.65,30,1.7179295827483885,0.056049904820502074,29,33,4
650,312921,falatozz.hu,Diston-line,https://falatozz.hu/,2026-01-06,22709776-2-05,https://ceginfo.hu//ceg-adatlap/diston-line-kereskedelmi-es-szolgaltato-kft-0509019809.html,2026-01-06,22709776 6391 113 05,2026-01-06,63.91,Internetes keresőportállal kapcsolatos tevékenységek,63.9,Internetes keresőportállal kapcsolatos tevékenységek és egyéb információs szolgáltatás,63,"Számítástechnikai infrastruktúra, adatfeldolgozás, tárhelyszolgáltatás és egyéb információs szolgáltatási tevékenységek",K,"TÁVKÖZLÉS, SZÁMÍTÓGÉPES PROGRAMOZÁS, INFORMÁCIÓTECHNOLÓGIAI SZAKTANÁCSADÁS, SZÁMÍTÁSTECHNIKAI INFRASTRUKTÚRA ÉS EGYÉB INFORMÁCIÓS SZOLGÁLTATÁSOK",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,05,Borsod-Abaúj-Zemplén,50,Észak-Magyarország,3,Alföld és Észak,,,,0.03799249530956848,0.0005957270922709331,63.775,64,5.3083750954361,0.08323598738433712,32,68,36
652,313462,renyi.hu,HUN-REN Rényi Alfréd Matematikai Kutatóközpont,https://renyi.hu/intezet/nyilvanos-adatok,2026-01-06,19426237-2-41,https://ceginfo.hu//ceg-adatlap/hun-ren-renyi-alfred-matematikai-kutatokoezpont-0199045042.html,2026-01-06,19426237 7210 599 01,2026-01-06,72.10,"Természettudományi, műszaki kutatás, kísérleti fejlesztés",72.1,"Természettudományi, műszaki kutatás, kísérleti fejlesztés",72,"Tudományos kutatás, fejlesztés",N,"SZAKMAI, TUDOMÁNYOS, MŰSZAKI TEVÉKENYSÉG",599,"Egyéb, jogi személyiségű nonprofit szervezet",59,"Egyéb, jogi személyiségű nonprofit szervezet",5,Jogi személyiségű nonprofit szervezet,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0.04530956848030019,0.014734819017983777,3.075,3,0.6155047959570698,0.20016416128685194,2,4,2
653,313469,mdrs2.hu,mdrs2,https://mdrs2.hu/,2026-01-06,26579117-2-42,https://ceginfo.hu//ceg-adatlap/mdrs2-mernoeki-szolgaltato-kft-0109333179.html,2026-01-06,26579117 7112 113 01,2026-01-06,71.12,"Mérnöki tevékenység, műszaki tanácsadás",71.1,"Építészmérnöki, mérnöki tevékenység, műszaki tanácsadás",71,"Építészmérnöki, mérnöki tevékenység, műszaki vizsgálat, elemzés",N,"SZAKMAI, TUDOMÁNYOS, MŰSZAKI TEVÉKENYSÉG",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0.03283302063789869,0.008755472170106254,3.75,4,0.6698641270570836,0.17863043388188898,2,4,2
655,316835,cipomarket.hu,Bocskoros 2005,https://cipomarket.hu/impresszum,2026-01-08,13526391-2-11,https://ceginfo.hu//ceg-adatlap/bocskoros-2005-kereskedelmi-kft-1109030137.html,2026-01-08,13526391 4772 113 11,2026-01-08,47.72,"Lábbeli-, bőráru-kiskereskedelem",47.7,"Egyéb áruk kiskereskedelme (kivéve: gépjármű, motorkerékpár)",47,Kiskereskedelem,G,KERESKEDELEM,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,11,Komárom-Esztergom,20,Közép-Dunántúl,2,Dunántúl,,,,-0.3848030018761726,-0.0035929318569203764,107.1,107.5,12.328412046559103,0.11511122359065457,82,123,41
656,316849,clb.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13377110694183864,-0.0010946899095077031,122.2,125,19.497797377245014,0.1595564433489772,2,126,124
657,318089,ingatlantajolo.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10347091932457786,0.002101999376832478,49.225,47.5,6.031912993319313,0.12253759255092561,40,58,18
658,318579,magyartisza.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6974671669793622,0.01189743940409575,142.675,76,125.55974928704516,0.8800402963872098,23,366,343
659,318613,markasbolt.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5564727954971858,0.002081828640094239,267.3,263,29.701247491714927,0.11111577812089385,207,354,147
660,318645,matusz-vad.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8047842401500938,-0.004363748082689871,184.425,186.5,24.97782349738797,0.13543621253836502,141,229,88
661,319082,ofotert.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2318949343339587,-0.009841336584451785,328.4,303.5,55.52952552586962,0.1690911252310281,68,377,309
662,319237,petissimo.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3878986866791745,0.003995865945703603,97.075,91,19.87575188063367,0.20474634953009185,74,173,99
667,320799,magnetbank.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.847748592870544,-0.007921033336795561,107.025,111,13.576917629112002,0.12685744105687458,73,123,50
670,322236,termeszetjaro.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8473733583489681,-0.01580183418832582,53.625,45,15.296534717346095,0.28525006465913466,34,83,49
671,322561,magyaridok.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.801594746716698,-0.07879924953095688,73.625,0,78.38913042782634,1.0647080533490845,0,155,155
672,323895,csillagaszat.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00028142589118198874,-0.0000023272763379592527,120.925,121,0.26674678283691833,0.002205886151225291,120,121,1
673,323944,cooltix.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004596622889305816,0.00025932992323309635,17.725,18,0.5057363253408149,0.02853237378509534,16,18,2
674,324779,totalbike.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9426829268292682,-0.034881884434015506,27.025,22,12.698652260408162,0.46988537503822986,12,55,43
677,325357,akvariumklub.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09108818011257036,-0.004514903599136141,20.175,20,1.852060529553017,0.09179977841650641,17,24,7
678,325988,rallysimfans.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32392120075046904,-0.00317491987993598,102.025,103,8.999964387393929,0.08821332406169007,66,115,49
679,327035,presstone.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,10,0,0,10,10,0
680,327644,airportal.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6048780487804878,-0.0036155292814135796,167.3,162,20.26643049794919,0.12113825760878176,143,217,74
682,329213,myshoprenter.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,0,2,2,0
683,330083,qjob.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0875234521575985,0.0023262047085075674,37.625,37,1.5306693692462516,0.0406822423719934,36,41,5
684,330305,ingatlannet.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057598499061913694,-0.0003619132834552577,159.15,160,3.8199879178222136,0.024002437435263674,148,170,22
685,330554,khertekpapir.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21144465290806755,0.0024759327038414965,85.4,78,15.888715557000888,0.18605053345434294,72,115,43
687,330811,urania-nf.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35337711069418387,0.0058097346599947615,60.825,59.5,7.659040242477999,0.1259192805997205,51,84,33
689,332248,aquaworldresort.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032926829268292684,-0.0004819148081711271,68.325,68,0.4743416490252567,0.006942431745704452,68,69,1
691,334044,joszaki.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06228893058161351,0.0029039128476275916,21.45,22,0.9323254631461967,0.043465056556932245,20,23,3
692,334138,szerszamoutlet.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029924953095684804,0.0021803244514160248,13.725,14,0.5057363253408153,0.03684781969696286,13,15,2
693,334245,feny24.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11210131332082551,0.0042024859726645675,26.675,27,2.2117112530044847,0.08291326159342023,20,31,11
694,334997,szeged365.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00375234521575985,0.00002989916506578005,125.5,126,3.6303563433204706,0.028927142177852357,110,129,19
695,336126,zerge.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01857410881801126,-0.0002491496823342022,74.55,75,0.5523841101337049,0.007409578942102011,73,75,2
696,336641,ahang.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19052532833020638,-0.0015184325828268824,125.475,125,3.5081407158281555,0.02795888197511979,119,132,13
697,336997,zenehaza.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03414634146341464,0.0029310164346277793,11.65,12,0.48304589153964805,0.04146316665576378,11,12,1
698,337660,hetek.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0699812382739212,0.00047220808551905863,148.2,148,2.812061931695727,0.018974776867042693,136,152,16
699,337754,tarhelypark.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1201688555347092,0.004257532525587549,28.225,28,1.9012479032844691,0.06736042172841343,25,32,7
700,337812,tilos.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016322701688555347,0.0006931083519556033,23.55,24,3.507866617351379,0.1489539964905044,10,35,25
702,339265,giganet.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2796435272045028,0.0076041747710265525,36.775,39,3.8992931640859205,0.10603108535923646,30,42,12
703,339634,kiszamolo.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24,24,0,0,24,24,0
704,339859,magyarfutball.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,20,0,0,20,20,0
705,340266,prevenciopatika.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5494371482176361,-0.014620779884101315,105.975,106,19.728266198008562,0.18615962442093478,76,133,57
707,340740,videakid.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5418386491557223,-0.004750886884311415,114.05,119,7.709301740970666,0.06759580658457401,101,121,20
708,340773,colore.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0016885553470919325,-0.0000319499592638053,52.85,52,1.805262961170576,0.0341582395680336,48,56,8
709,342160,radio1.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39155722326454,0.011503474007103802,642.55,654,87.0248859190908,0.13543675343411535,494,776,282
710,342277,forraidesign.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,,0,0,0
711,342693,weborvos.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.864634146341463,0.044219673110963066,132.625,82.5,85.70871585993443,0.6462485644481389,73,273,200
712,342725,logout.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07532833020637898,0.0013106277547869833,57.475,59,9.521870910752027,0.16566978531104004,0,64,64
713,343491,mfdesign.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,0,2,2,0
717,344939,etterem.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029080675422138838,0.0008296911675361509,35.05,35,0.9323254631461967,0.026599870560519167,33,37,4
719,345466,utazomajom.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029080675422138838,-0.0001755019639235806,165.7,166,1.5721942856386646,0.009488197257927971,157,167,10
720,346438,ibusz.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.873733583489681,0.007698093246605172,113.5,121,12.555517736876709,0.11062130164649082,89,130,41
721,347088,akcioleso.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8960600375234522,-0.0017780732960084146,503.95,507.5,43.62541602182063,0.08656695311404033,377,587,210
722,347294,kaloriabazis.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,489,489,0,0,489,489,0
723,347839,fogyasztobarat.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1395872420262664,0.004985258643795325,28,25,4.224470836229533,0.15087395843676904,21,33,12
724,348054,medicalonline.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03424015009380863,0.0003586294851406282,95.475,95.5,1.853444471856767,0.01941287742190906,92,99,7
726,348807,mvkzrt.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,8,0,0,8,8,0
728,349678,kanizsakran.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03170731707317073,0.0011184238826514716,28.35,28,0.483045891539648,0.01703865578623097,28,29,1
730,351023,dns24.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13395872420262664,0.0010984725231867267,121.95,123,2.531341997378526,0.020757211950623418,116,123,7
731,351953,kirandulastippek.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.324577861163227,-0.004093037341276502,79.3,81,4.315743392005718,0.05442299359401914,68,86,18
732,352620,szkt.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15919324577861163,0.0027039192488935416,58.875,58,5.364591890707638,0.09111833360012973,52,74,22
733,352811,noiportal.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05844277673545966,-0.0002872233774932698,203.475,201,8.92414615609721,0.04385868610933633,159,213,54
734,355525,trendmaker.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28236397748592873,-0.017112968332480542,16.5,14,4.426030229194509,0.2682442563148187,14,27,13
735,355560,bfnp.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15,15,0,0,15,15,0
736,355795,szendreiadam.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5895872420262664,0.008929757546781608,66.025,62,21.88839699651217,0.33151680418799195,32,158,126
737,356364,wikiszotar.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005909943714821763,0.0001469221557444251,40.225,40,0.42290206176626044,0.010513413592697586,40,41,1
738,357108,metnet.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2545028142589118,0.0027913662106817446,91.175,93,5.500058274749553,0.06032419275842669,72,97,25
740,358572,olajwebshop.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3405253283302064,0.0020421309045290516,166.75,166,6.542758768875123,0.03923693414617765,158,182,24
741,362159,dima.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11360225140712946,0.0010579953565272857,107.375,107,2.0467297242436686,0.01906151081949866,99,109,10
742,364967,kabelnet.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,0,0,3,3,0
744,373538,papageno.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27298311444652906,-0.0022486253249301867,121.4,119.5,13.33551264241077,0.10984771534111012,95,154,59
